,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
28,10.76382737159729,4.6610437730228105,0.18302083015441895,0.02439027052908724,7,5,1000,"{'max_depth': 7, 'min_samples_leaf': 5, 'n_estimators': 1000}",-0.4514095684176538,-0.3500690241632699,-0.30807169997682277,-0.4021926710874916,-0.2898818252107241,-0.3603249577711924,0.05974467970318355,34
29,12.933833599090576,5.604569646789963,0.20026106834411622,0.00929881695079568,7,5,1200,"{'max_depth': 7, 'min_samples_leaf': 5, 'n_estimators': 1200}",-0.451193967519726,-0.3490025900749729,-0.30791928029249227,-0.40196974933134855,-0.28980695272579826,-0.3599785079888676,0.05972973386403417,32
30,0.11033663749694825,0.04800933582492045,0.004311323165893555,0.0007918685678649123,7,10,10,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 10}",-0.46122514703319173,-0.36991422261940926,-0.3169914091263849,-0.4164857030259604,-0.29963381921471127,-0.3728500602039315,0.06033846415627154,47
31,1.0677331924438476,0.4741444110530004,0.01823568344116211,0.000899547163110549,7,10,100,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",-0.46162526799477244,-0.3587628785535569,-0.30999438143166136,-0.40574990744076467,-0.2917811951502286,-0.36558272611419684,0.06232304977217305,37
32,5.31984281539917,2.3503946535162425,0.08231616020202637,0.0068229490317037724,7,10,500,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 500}",-0.46600032074043934,-0.3590332755661501,-0.30940648583702135,-0.40444631295458305,-0.2920897463725593,-0.36619522829415063,0.06354853144405995,41
33,7.969644212722779,3.5110761441222187,0.12285361289978028,0.005257404719399785,7,10,750,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 750}",-0.4669797444742223,-0.3595024396045549,-0.3100873415226364,-0.4036822658130253,-0.2918985995041445,-0.36643007818371665,0.06367950744031885,43
34,10.656632900238037,4.678776698829975,0.16213345527648926,0.01160085629456404,7,10,1000,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 1000}",-0.46753002739119215,-0.35988204335714535,-0.3099946447049963,-0.4036299401024122,-0.2918873006896881,-0.3665847912490869,0.06385823418229863,44
35,12.78764386177063,5.61916835354196,0.1930903434753418,0.01329719688478839,7,10,1200,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 1200}",-0.4674307371328786,-0.35905481399942285,-0.30976848858419054,-0.4034280876322204,-0.2917685385469113,-0.36629013317912473,0.0638892223257827,42
36,0.10484247207641602,0.04588431058472097,0.0038572311401367187,0.00019027407537854543,7,25,10,"{'max_depth': 7, 'min_samples_leaf': 25, 'n_estimators': 10}",-0.4905658855574084,-0.40711863761846323,-0.3216066043544702,-0.4270942761234498,-0.307550518678501,-0.3907871844664585,0.06819824873729499,54
37,1.0060760974884033,0.4713214162989077,0.017034435272216798,0.0017600435355262756,7,25,100,"{'max_depth': 7, 'min_samples_leaf': 25, 'n_estimators': 100}",-0.48445710361626004,-0.3908309400985948,-0.3169930331370506,-0.4153256055420434,-0.29890223743130473,-0.38130178396505066,0.06754960536626167,49
38,5.099602842330933,2.3334541199673104,0.07727394104003907,0.006932777860469605,7,25,500,"{'max_depth': 7, 'min_samples_leaf': 25, 'n_estimators': 500}",-0.48665733969070074,-0.39218789859584197,-0.3178602527675445,-0.4142463880329453,-0.29959177224303407,-0.3821087302660133,0.06782587358204636,51
39,7.629610967636109,3.508111333375395,0.11408357620239258,0.01073691014848643,7,25,750,"{'max_depth': 7, 'min_samples_leaf': 25, 'n_estimators': 750}",-0.48706425636131173,-0.39247969675354677,-0.318166772924414,-0.4135493444139732,-0.29944167908962377,-0.38214034990857393,0.06787362062199577,52
40,10.16001491546631,4.67533656221057,0.15190839767456055,0.014397920563051964,7,25,1000,"{'max_depth': 7, 'min_samples_leaf': 25, 'n_estimators': 1000}",-0.4877418431618996,-0.3919573384629658,-0.31802390088861765,-0.4136419741641572,-0.2993821027166281,-0.38214943187885364,0.06811790817861357,53
41,11.926579236984253,5.342576818951546,0.19717092514038087,0.040737143366654474,7,25,1200,"{'max_depth': 7, 'min_samples_leaf': 25, 'n_estimators': 1200}",-0.4883480699172663,-0.3910016455429757,-0.3178827843370529,-0.41344479975699144,-0.2993136278992379,-0.3819981854907049,0.06830486144991257,50
42,0.09485449790954589,0.04324971222685713,0.003643512725830078,0.00022564995394899724,7,50,10,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 10}",-0.5733032948355401,-0.46165348170697174,-0.33529775991280836,-0.4460744792778453,-0.315878651459506,-0.4264415334385343,0.09351475728229941,72
43,0.9228524684906005,0.4366658632447304,0.016074419021606445,0.0015530695386320958,7,50,100,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 100}",-0.5560037548096682,-0.4441363876928048,-0.3260933559775014,-0.43237267600830276,-0.3083196566823882,-0.413385166234133,0.0897829008120698,66
44,4.605322074890137,2.1731712649423813,0.07060403823852539,0.010201135288533487,7,50,500,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 500}",-0.5589909057536152,-0.44536639850285886,-0.3275621718485074,-0.4317742031802842,-0.30910012207433946,-0.41455876027192107,0.09032835375910044,67
45,6.846305990219117,3.2443315924582485,0.10204505920410156,0.008301473942937464,7,50,750,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 750}",-0.5604290928452471,-0.44632967141649815,-0.3280972803452887,-0.430847030514913,-0.3092405549738487,-0.41498872601915915,0.09068565486680842,69
46,9.135865020751954,4.332550417457602,0.13802695274353027,0.011357727682846394,7,50,1000,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 1000}",-0.5613762802878159,-0.44608478602571056,-0.3281228382444404,-0.43072124288094626,-0.30902217448803676,-0.41506546438539005,0.09101467589119921,70
47,11.12911252975464,5.350545464115486,0.165383243560791,0.017271174583973096,7,50,1200,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 1200}",-0.562046273579518,-0.4454202605925894,-0.3277628435843825,-0.430515226617892,-0.30904424794460933,-0.4149577704637982,0.09124215585088477,68
48,0.1212282657623291,0.05140397028838969,0.004178094863891602,0.0005135907068559326,8,5,10,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_estimators': 10}",-0.4503418550471797,-0.3200063862887066,-0.29962472578799443,-0.38987256681850996,-0.2672150441932215,-0.3454121156271225,0.06609644478674871,23
49,1.1844719409942628,0.5237586866815318,0.020355796813964842,0.0008966860267626282,8,5,100,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_estimators': 100}",-0.4232826317108297,-0.31297933544031686,-0.2903754897923974,-0.3828916629957908,-0.26109310657922014,-0.33412444530371105,0.06003680028147811,16
50,5.944527435302734,2.627481071435146,0.09357891082763672,0.0037143344607790817,8,5,500,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_estimators': 500}",-0.42351266495750645,-0.3133238521359977,-0.2900112279759527,-0.3812855562308659,-0.2606018423305381,-0.3337470287261722,0.05999654281286406,12
51,8.916279363632203,3.961884524045974,0.14189443588256836,0.006724586273961268,8,5,750,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_estimators': 750}",-0.42429163425997446,-0.3131291546482819,-0.29059721147133044,-0.381051052611569,-0.260137560565541,-0.33384132271133937,0.060235054700320166,14
52,11.994459104537963,5.30433630566397,0.20666561126708985,0.03845726458811436,8,5,1000,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_estimators': 1000}",-0.4251118448962842,-0.31360633784812064,-0.2904281952800186,-0.380923965539545,-0.26003069193342493,-0.33402020709947866,0.060479892425657766,15
53,14.441798734664918,6.34264548440313,0.227195405960083,0.016119777760764592,8,5,1200,"{'max_depth': 8, 'min_samples_leaf': 5, 'n_estimators': 1200}",-0.4248104726674169,-0.31273805945744476,-0.290229744341831,-0.380935075644707,-0.2600226139207928,-0.3337471932064385,0.06048087757731099,13
54,0.1185532569885254,0.053598105812350035,0.003870058059692383,0.00026238743568134045,8,10,10,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_estimators': 10}",-0.441822872418148,-0.3409414565577828,-0.3056220952911895,-0.3925782494516132,-0.270610724842552,-0.3503150797122571,0.06098846365505807,24
55,1.1719151496887208,0.524729682463882,0.01990032196044922,0.001691371613902924,8,10,100,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_estimators': 100}",-0.44111730200698507,-0.32693420491992997,-0.29547666713325516,-0.386198251614238,-0.26420723307255234,-0.3427867317493921,0.06358890396496021,18
56,5.827097797393799,2.633031406267721,0.08965044021606446,0.006342746676122373,8,10,500,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_estimators': 500}",-0.44513569292384064,-0.3274786517193586,-0.2939278985117087,-0.3848822344058332,-0.2634985138485635,-0.3429845982818609,0.06504658306015283,19
57,8.792487239837646,4.0042449342105835,0.13504061698913575,0.009677841080597048,8,10,750,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_estimators': 750}",-0.44637042775227875,-0.327683821596053,-0.2944519806525015,-0.3845530333634951,-0.26310409715593674,-0.34323267210405306,0.06540134559562427,21
58,11.675843954086304,5.278707160196103,0.18113431930541993,0.010643764295531787,8,10,1000,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_estimators': 1000}",-0.4467075157817098,-0.32783135820931103,-0.29416919106166267,-0.3844267042911323,-0.263127449238413,-0.3432524437164458,0.06552138884272458,22
59,13.84173650741577,6.320162387442678,0.21236114501953124,0.018506861539909526,8,10,1200,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_estimators': 1200}",-0.44733423668272027,-0.3274102048841515,-0.2938513477667889,-0.38445396873076704,-0.2630952390731285,-0.34322899942751117,0.06579848753715248,20
60,0.11137394905090332,0.04897525669608786,0.003913402557373047,0.00018414010110562667,8,25,10,"{'max_depth': 8, 'min_samples_leaf': 25, 'n_estimators': 10}",-0.4819106192306245,-0.39268134283211226,-0.3135793192988198,-0.40555894692958294,-0.2842319033549919,-0.3755924263292263,0.07026514380209208,48
61,1.0812331199645997,0.506701919164084,0.01794285774230957,0.0018604981340905327,8,25,100,"{'max_depth': 8, 'min_samples_leaf': 25, 'n_estimators': 100}",-0.46990546539265754,-0.374165464063283,-0.30601267556515405,-0.40039584004696993,-0.2748721960576476,-0.36507032822514246,0.06920191998858516,35
62,5.41315188407898,2.5889436144543154,0.09540324211120606,0.03404133028741487,8,25,500,"{'max_depth': 8, 'min_samples_leaf': 25, 'n_estimators': 500}",-0.4726498300900292,-0.3749965327001192,-0.30606582707792807,-0.3993539275080898,-0.2747437534537031,-0.36556197416597386,0.06998064964472149,36
63,8.134264516830445,3.8329109393472325,0.12100911140441895,0.014078259100953122,8,25,750,"{'max_depth': 8, 'min_samples_leaf': 25, 'n_estimators': 750}",-0.47347548627283903,-0.37497078890622737,-0.3064169865681349,-0.39900612633290944,-0.27443020938430257,-0.3656599194928826,0.07022171081361542,38
64,10.88635802268982,5.105995557151644,0.16071805953979493,0.018360770574086284,8,25,1000,"{'max_depth': 8, 'min_samples_leaf': 25, 'n_estimators': 1000}",-0.4745586403752493,-0.37463704869148073,-0.3062429566006696,-0.3990511027210818,-0.2743392395920511,-0.3657657975961065,0.07060350895226687,40
65,13.003221368789672,6.147879356154671,0.1962738037109375,0.026575211947286556,8,25,1200,"{'max_depth': 8, 'min_samples_leaf': 25, 'n_estimators': 1200}",-0.4753303099920854,-0.3738190341282139,-0.30617948155012586,-0.39903334674431157,-0.2744234817098832,-0.36575713082492395,0.07080948266632713,39
66,0.10521330833435058,0.05033324232926082,0.0036034584045410156,0.00024314089881332903,8,50,10,"{'max_depth': 8, 'min_samples_leaf': 50, 'n_estimators': 10}",-0.5710688450012434,-0.45622423414844726,-0.3322410054436189,-0.43069232059406604,-0.2967858914701937,-0.4174024593315139,0.09705456029271077,71
67,1.0096826553344727,0.49461195580154804,0.016669416427612306,0.00158487954214821,8,50,100,"{'max_depth': 8, 'min_samples_leaf': 50, 'n_estimators': 100}",-0.5510340624165285,-0.43729532237507235,-0.3205507559829742,-0.4202929852397615,-0.29060123859948495,-0.4039548729227643,0.09253766865737352,60
68,4.98911862373352,2.4356463747445583,0.07354617118835449,0.008129128665496407,8,50,500,"{'max_depth': 8, 'min_samples_leaf': 50, 'n_estimators': 500}",-0.5541743007040587,-0.4375057528768279,-0.3216514356479271,-0.4192927766058196,-0.2904554153546819,-0.40461593623786296,0.09336014883234854,61
69,7.5192704677581785,3.6633495685167405,0.11150064468383789,0.01199065320856214,8,50,750,"{'max_depth': 8, 'min_samples_leaf': 50, 'n_estimators': 750}",-0.555408191286817,-0.4381949308156931,-0.3220255970887832,-0.41870692554623845,-0.29042734160370626,-0.4049525972682476,0.09372730829521604,62
70,10.0137122631073,4.848355873237434,0.14352097511291503,0.016551191518487492,8,50,1000,"{'max_depth': 8, 'min_samples_leaf': 50, 'n_estimators': 1000}",-0.5563177501563935,-0.4380180289630075,-0.32234852582513707,-0.41853199964165516,-0.29017065473323167,-0.405077391863885,0.09400785236719987,64
71,12.010707139968872,5.864003038225141,0.17415499687194824,0.019918062928630787,8,50,1200,"{'max_depth': 8, 'min_samples_leaf': 50, 'n_estimators': 1200}",-0.5569933930315141,-0.43747126452246676,-0.3219705036990618,-0.41851428667962703,-0.2903127399904817,-0.4050524375846302,0.09421895945653021,63
72,0.13554630279541016,0.0610020717144342,0.004260635375976563,0.0001795904212172799,9,5,10,"{'max_depth': 9, 'min_samples_leaf': 5, 'n_estimators': 10}",-0.41944235600650076,-0.30286784603147,-0.28652189328566857,-0.3809537608031769,-0.24899447711116535,-0.3277560666475963,0.06286404200249801,6
73,1.3229589462280273,0.592655293955268,0.02278165817260742,0.0014189287263415226,9,5,100,"{'max_depth': 9, 'min_samples_leaf': 5, 'n_estimators': 100}",-0.40682146123655183,-0.2949162600429806,-0.2800229068726082,-0.37139094146473933,-0.24382722385892808,-0.31939575869516157,0.060343720913273745,4
74,6.612388467788696,2.9899322115251303,0.10587110519409179,0.007141177452430274,9,5,500,"{'max_depth': 9, 'min_samples_leaf': 5, 'n_estimators': 500}",-0.4086860620361912,-0.2948924987472754,-0.27829658388356543,-0.36994887624807804,-0.2432778837623999,-0.319020380935502,0.061010088059741736,1
75,9.933559083938599,4.478371367229712,0.15569748878479003,0.012244638579463884,9,5,750,"{'max_depth': 9, 'min_samples_leaf': 5, 'n_estimators': 750}",-0.4085140512634557,-0.29493082741042775,-0.27914041599943346,-0.3700029668662492,-0.24295795621191688,-0.3191092435502966,0.06093359050852571,2
76,13.242685413360595,5.970498461295026,0.2097043514251709,0.016638290269131925,9,5,1000,"{'max_depth': 9, 'min_samples_leaf': 5, 'n_estimators': 1000}",-0.4099747550872291,-0.29533893597853095,-0.2790905689574589,-0.3698715431979125,-0.24287137767390587,-0.3194294361790075,0.0613377105333997,5
77,15.919976663589477,7.16696547085859,0.26616568565368653,0.050404616815373934,9,5,1200,"{'max_depth': 9, 'min_samples_leaf': 5, 'n_estimators': 1200}",-0.4098431301221975,-0.29463355283830905,-0.278849047304471,-0.3698993840476285,-0.24296896547133934,-0.3192388159567891,0.06136689234866121,3
78,0.13039736747741698,0.05966515806792389,0.004804420471191406,0.0009461530019949815,9,10,10,"{'max_depth': 9, 'min_samples_leaf': 10, 'n_estimators': 10}",-0.42970202244406397,-0.3263376865866708,-0.29452803606803724,-0.3832581871603348,-0.25322306317133203,-0.33740979908608776,0.06271965076446478,17
