,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
30,20.201621532440186,9.570250140111797,0.4339271545410156,0.041062446548963204,0.01,10,1000,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000}",-0.391423468541356,-0.2665969314969736,-0.2633208824831878,-0.34725252170682525,-0.2180875223832672,-0.297336265322322,0.06281138532489587,21
31,24.331245374679565,11.564018882320376,0.5311777591705322,0.033524956178157664,0.01,10,1200,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1200}",-0.39119643722067504,-0.2667214123187552,-0.26296858845522875,-0.3481410630996919,-0.22062784321066412,-0.29793106886100296,0.06227628577600132,22
32,0.521416711807251,0.22313238312449,0.013734054565429688,0.001272877048437096,0.1,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",-0.2998110916932234,-0.2954218618023806,-0.32576646158920336,-0.38188301799697544,-0.30230035629365926,-0.3210365578750884,0.03219422935168296,42
33,3.4974016666412355,1.5669898826571518,0.07664885520935058,0.002672718983496374,0.1,3,700,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 700}",-0.2601536484658514,-0.25460530270005427,-0.25248568308826014,-0.3363578791273738,-0.22233026420864233,-0.26518655551803644,0.03794897688784801,2
34,5.0780699253082275,2.2978905602900546,0.1077695369720459,0.00615761558548168,0.1,3,1000,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 1000}",-0.25808801657241404,-0.25264246139973784,-0.25401266377869347,-0.3354222945812769,-0.2246093017646634,-0.2649549476193571,0.03718038128326655,1
35,6.052455949783325,2.6654801561842136,0.12904224395751954,0.004138311160998359,0.1,3,1200,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 1200}",-0.2588260645366801,-0.2521851563344488,-0.25235352165358726,-0.3359622523332447,-0.2266696093483262,-0.26519932084125747,0.03705922981275316,3
36,0.8813634395599366,0.4053973248466293,0.017462682723999024,0.0006827540427747773,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",-0.3198564256831137,-0.26551696586525786,-0.25585722940906747,-0.3353176928693909,-0.22207898235909296,-0.2797254592371846,0.04194205737344404,6
37,5.951662397384643,2.6930937246005926,0.1389455795288086,0.008126269836483268,0.1,5,700,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 700}",-0.30356184996072694,-0.2640911624391937,-0.2529497125199181,-0.3497767093834692,-0.24115489581147825,-0.28230686602295724,0.03972679971109141,7
38,8.476672744750976,3.8417265172081945,0.19152650833129883,0.004270419324831782,0.1,5,1000,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",-0.3049435693931199,-0.2650931355700024,-0.25683337290331965,-0.35157639604033,-0.248039121929012,-0.2852971191671568,0.03843297987946234,10
39,10.16232738494873,4.59440007064512,0.22716550827026366,0.0067080208475639,0.1,5,1200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1200}",-0.3058032879745294,-0.2650704882575039,-0.2581232379308589,-0.3522667614115229,-0.2499054535954177,-0.28623384583396655,0.03821296918218959,12
